video_id,publishedAt,channelId,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,type
D5TcOfoFMdo,2016-12-12T20:06:19.000Z,UCdtqAuO5rMm7Asr-wroJYWQ,5 Nostradamus predviđanja za 2017|Kako znaš da si odrastao u Jugoslaviji|Cinjenice O Seksu Koje Niste Znali|Stvarni Super Ljudi Sa Super Mocima|nas svijet tv|Cinjenice o Martin Luter Kingu Misteriozne fotografije|Čudnih i Najplaćenijih Poslova|10 Najluđih Načina Za Varanje Na Testu Otkriveni Magični Trikovi|Ljudi Sa SUPER MOĆIMA Snimljeni KAMEROM,358798,1001,259,118,https://i.ytimg.com/vi/D5TcOfoFMdo/default.jpg,FALSE,FALSE,"5 Nostradamus predviđanja za 2017Ako vam je se sviđa LIKE I SUBSCRIBE puno bi mi značilo ,za jos boljih i zanimljivijih dogadaja ,činjenica...►Like Facebook Page:https://www.facebook.com/Na%C5%A1-Svi...Prethodni klipovi :D TOP 10|Najpoznatije seksi manekenkehttps://www.youtube.com/watch?v=6DxKqYYIFp8 5 Najkraći Brakovahttps://www..com/watch?v=sW7DkVQjVA0Tehnologija Nadrasta Ljudske Odnose https://www..com/watch?v=QrT3HJj5rV85 Jezivih Oproštajni Poruka |Poznatih Ličnosti|https://www..com/watch?v=cly-ckMQ7z4TOP 10 |Zanimljivosti o seriji GAME OF THRONEShttps://www..com/watch?v=0Qh2TyroLI0TOP 10 |Automobila budućnostihttps://www..com/watch?v=WLRZT...TOP 8 | Zanimljivosti koje se dogode svake sekundehttps://www..com/watch?v=PYvzNAT_jAETužna istina o modernom svijetuhttps://www..com/watch?v=Ob2M37QEvHkBitange i Princeze - Nekad i Sadhttps://www..com/watch?v=1tyBZ...Priča o čovjeku koji je pomjerio planinuhttps://www..com/watch?v=mr6w8...Harry Potter NEKAD I SADhttps://www..com/watch?v=IQMJA...TOP 5 |Najneobičnijih zatvora na svijetuhttps://www..com/watch?v=i1NLO...Najstrašniji (i najsmrtonosniji) insekti na svijetuhttps://www..com/watch?v=R7r0V...TOP 5 |ČUDNOVATIH ŽIVOTINJA ZA KOJE NISTE NI ZNALI DA POSTOJEhttps://www..com/watch?v=7nmqe...Zašto se ljubimo ?https://www..com/edit?video_id=r5IIWH...TOP 10 | ČINJENICE O ARNOLDU SCHWARZENEGGERUhttps://www..com/watch?v=uCoMsFQtRr4TOP 10 |ČINJENICA O PIĆU JACK DANIELShttps://www..com/watch?v=RNYxCDy26U4TOP 9 | ČINJENICE O MOUNT EVERESTUhttps://www..com/watch?v=OmvT26hELZIHvala na gledanju :DZabranjeno svako kopiranje i/ili audio snimaka i postavljanje na druge kanale!",most_viewed
Xs8XbLv1Z-c,2018-11-05T12:00:02.000Z,UCca90sQqNC4AXmyox0FNTWQ,newhd1milion|ثقافة بلاحدود,14620625,0,0,1,https://i.ytimg.com/vi/Xs8XbLv1Z-c/default.jpg,FALSE,TRUE,,most_viewed
fVXqR0xVGFU,2018-06-28T05:12:39.000Z,UCSJsjCiTl2lourZXnigVCoA,thơ nguyễn|mai an thơ|lạc giữa đảo hoang|kho báu|vàng bạc|tiền|tôm hùm|ngọc trai,9840981,57175,5966,9553,https://i.ytimg.com/vi/fVXqR0xVGFU/default.jpg,FALSE,FALSE,"Hello các em!Trong phần 3 này ông thần TBB thúi đã bắt chị thực hiện những thử thách rất khó khăn, đó chính là lặn tìm châu báu và đồ ăn dưới đáy biển. Chị đã rất vất vả tìm kiếm và cuối cùng chị cũng tìm được khá nhiều kho báu và sản vật quý dưới biển. Tuy nhiên, do quá tham lam nên ông thần thúi chẳng nhận được gì giá trị. Đúng là cái kết có hậu cho chị. Ahihi, chúc các em xem video vui vẻ nhé!",most_viewed
tmxiynBNFwk,2017-06-06T22:00:03.000Z,UCgd_tWU4X7s10DKdgt-XDNQ,كلبش الحلقة 12|كلبش 12|مسلسل كلبش الحلقة 12|مسلسل كلبش 12|كلبش شوف دراما|shoof drama|شوف دراما,2806899,8961,972,399,https://i.ytimg.com/vi/tmxiynBNFwk/default.jpg,FALSE,FALSE,كلبش الحلقة 12كلبش 12مسلسل كلبش الحلقة 12مسلسل كلبش 12,most_viewed
LLmcH7Fkp1M,2017-11-17T09:21:07.000Z,UCSJsjCiTl2lourZXnigVCoA,Thơ Nguyễn|chơi trò chơi|tiểu bảo bảo|cô giáo|học sinh|lầy lội|âm nhạc|dạy nhạc|hài hước,10238793,67915,6590,15164,https://i.ytimg.com/vi/LLmcH7Fkp1M/default.jpg,FALSE,FALSE,Hello các em!Trong các video trước chị và anh Tiểu Bảo Bảo thúi đã chơi trò đóng giả mẹ con và được nhiều bạn yêu thích. Hôm nay nhân dịp gần tới ngày nhà giáo Việt Nam nên chị và anh ấy tiếp tục chơi trò đóng giả liên quan đến chủ đề này. Đó chính là chị sẽ giả làm 1 cô giáo dạy nhạc nghiêm khắc còn anh Tiểu Bảo Bảo thúi trong vai 1 cậu học sinh cá biệt. Có rất nhiều tình huống vui nhộn xảy ra và cuối cùng thì chị cũng đã troll lại được anh TBB một cách rất tài tình. Ahihi. Chúc các em xem video vui vẻ nhé!!,most_viewed
gnQj4XEkcSw,2019-05-11T17:30:02.000Z,UCdtqAuO5rMm7Asr-wroJYWQ,Muškarac je postavio noćnu kameru|nas svijet tv|nas svijet|nas|svijet|tv|PRIČA IZA OVE SLIKE|18 najmoćnijih fotografija koje je svet ikada video|Kad su se vratili|zatekli su OVO !|Kada su ušli unutra|ostali su u ŠOKU !,603163,5142,506,410,https://i.ytimg.com/vi/gnQj4XEkcSw/default.jpg,FALSE,FALSE,Zapratite nas na Instagramu :https://www.instagram.com/nassvijettv/Novi kanal : https://www.youtube.com/channel/UC4Fs00KDmDhaYCG2PGCjvIAMuzika iz klipa : Music by BENSOUND http://www.bensound.com/royalty-free-...Creative Commons — Attribution 3.0 Unported— CC BY 3.0 http://creativecommons.org/licenses/b...Music promoted by Audio Library https://youtu.be/-vEb08MgMhMIzvor: http://www.index.hr/lajk/poster/213518/muskarac-je-postavio-nocnu-kameru-kako-bi-snimio-sto-njegova-macka-radi-nocu-a-rezultat-ce-vas-nasmijati       Source: https://www.thedodo.com/close-to-home/cat-sleeps-guys-faceSrdačan pozdrav za sve,most_viewed
yshG9Q6wEKA,2017-04-04T02:02:24.000Z,UCQs-tWGqacJ7vuuJDtXq28w,こうくんねみちゃん|キッズライン|kidsline|こうくん|ねみ|キッズ|おもちゃ|子供|アンパンマン|アンパンマン クレーンゲーム|アンパンマン ガム,18591714,25885,13707,0,https://i.ytimg.com/vi/yshG9Q6wEKA/default.jpg,TRUE,FALSE,10円ガムをクレーンゲームに投入!!!何個とれるのか楽しみ～と思っていましたが、意外や意外!!意外な結果でした～チャンネル登録♥Subscribe♥subscrever♥الاشتراك♥채널등록Kids Lineキッズライン http://goo.gl/6BqZ2vこうくんねみちゃんhttps://goo.gl/qxggwVトイキッズ https://goo.gl/v5FPt9Instagram https://www.instagram.com/kidslinetv/Twitter https://twitter.com/kidslineTVHP http://kidsline.tv/*～*人気のオススメ動画Popular Recommended videos*～*【風船 われそうで怖い～!! とばされそ～!!】https://youtu.be/ytd30_fpFsM?list=PL37CDtnlv9b3Tie3Ra1YCblPgtVv8jV6j【魚釣り おもちゃ に挑戦!!! Challenge fishing Toy】https://youtu.be/Yl400RS8RFQ?list=PL37CDtnlv9b3Tie3Ra1YCblPgtVv8jV6j【目が取れちゃったー！！！ ラジコンカー後編eye pops out!!! 】https://youtu.be/05Z3HqRFK90?list=PL37CDtnlv9b3Tie3Ra1YCblPgtVv8jV6j【おもちゃ動画Kids Toys Videos】https://goo.gl/3CP1zu♠お遊戯 コメディー ドラマ なりきりシリーズ こうくんねみちゃんhttps://goo.gl/6rSrWm★アンパンマンおもちゃAnpanman Toy Videoshttps://goo.gl/udvckO♥お店屋さんごっこ メルちゃん ぽぽちゃん おもちゃ Baby Doll Mellchan Popochan Videoshttp://goo.gl/JQSXgW★Play outside ♡ Kou-kun & Nemi Chan★おでかけ ♡ 外遊び おもちゃ －こうくんねみちゃん－ https://goo.gl/hdJ9vC★ディズニー おもちゃ Disney Toys こうくんねみちゃん－Kou-kun & Nemi Chan－https://goo.gl/7y8z5R★おもちゃアニメ toy animation アニメきっず トイキッズhttps://goo.gl/C6HvJm,most_viewed
t02Wirt5eE4,2016-06-18T15:22:51.000Z,UCcartHVtvAUzfajflyeT_Gg,[none],34729698,114223,23265,0,https://i.ytimg.com/vi/t02Wirt5eE4/default.jpg,TRUE,FALSE,"Все Видео Канала Miss Katy:https://www.youtube.com/channel/UCcartHVtvAUzfajflyeT_Gg/videosСпасибо, что смотрите мое видео! Ставьте лайки! Подписывайтесь на мой канал https://www.youtube.com/channel/UCtSI1_MOfcwcLeosWNin-tg/feed?view_as=publicКанал моего брата Mister Max https://www.youtube.com/channel/UC_8PAD0Qmi6_gpe77S1AtggПартнерка как у меня http://www.air.io/?page_id=1432&aff=1031",most_viewed
ibLBfpB8C3I,2018-08-21T08:07:28.000Z,UCE76CBkDX591pxzps6bySOw,Super Polina|Супер Полина|Полина|Polina|Гигантский LOL Surprise|подарок от мамы|генеральная уборка от Полины|видео для детей|лол конфетти поп|lol surprise|lol|lol confetti|гигантский шар LOL|лол оригиналы|куклы лол|куклы|огромный шар лол|l.o.l,21592927,63670,18924,0,https://i.ytimg.com/vi/ibLBfpB8C3I/default.jpg,TRUE,FALSE,"Веселая история о том, как Полина решила помочь маме с уборкой, и что из этого вышло)). Доброе видео для детей.http://www.youtube.com/channel/UCE76CBkDX591pxzps6bySOw?sub_confirmation=1Instagram Polina: https://www.instagram.com/_super_polina_/Подписывайтесь, оценивайте и оставляйте комментарии!Подписаться на канал: http://www.youtube.com/channel/UCE76CBkDX591pxzps6bySOw?sub_confirmation=1Канал Супер Полина: https://www.youtube.com/channel/UCE76CBkDX591pxzps6bySOw",most_viewed
9xekEnaXVAU,2016-11-01T06:00:01.000Z,UCcartHVtvAUzfajflyeT_Gg,[none],30268982,102619,16008,0,https://i.ytimg.com/vi/9xekEnaXVAU/default.jpg,TRUE,FALSE,"Все Видео Канала Miss Katy:https://www.youtube.com/channel/UCcartHVtvAUzfajflyeT_Gg/videosСпасибо, что смотрите мое видео! Ставьте лайки! Подписывайтесь на мой канал https://www.youtube.com/channel/UCtSI1_MOfcwcLeosWNin-tg/feed?view_as=publicКанал моего брата Mister Max https://www.youtube.com/channel/UC_8PAD0Qmi6_gpe77S1AtggПартнерка как у меня http://www.air.io/?page_id=1432&aff=1031",most_viewed
JN82EPzP30g,2018-12-27T08:00:02.000Z,UCca90sQqNC4AXmyox0FNTWQ,baby|baby songs|kids songs|رسوم متحركة|music|ألوان|الألوان|أحمر|أخضر|أصفر|تعلم الالوان|تعليم|بني|أسود|أزرق|وردي|أبيض|ابيض|اصفر|ازرق|اسود|احمر|red|blue|green|yellow|brown|pink|black|white|colors|تعلم الألوان|أغنية الألوان|كرتون الدعسوقة,33382282,0,0,0,https://i.ytimg.com/vi/JN82EPzP30g/default.jpg,FALSE,TRUE,,most_viewed
uMK8i4A1gp4,2016-10-22T02:08:34.000Z,UCQs-tWGqacJ7vuuJDtXq28w,こうくんねみちゃん|キッズライン|こうくん|ねみ|キッズ|おもちゃ|ハロウィン|料理,26736533,29625,13698,0,https://i.ytimg.com/vi/uMK8i4A1gp4/default.jpg,TRUE,FALSE,お菓子の家にクリームで飾り付けをして、ハロウィン用の斧や包丁、ジャックオランタン、指、オバケをデコレーションして遊びました〜♫いつも思いますが…、容赦なく壊すな〜😅チャンネル登録↓Subscribe♥subscrever♥الاشتراك♥채널등록キッズライン http://goo.gl/6BqZ2vトイキッズ https://goo.gl/v5FPt9Instagram https://www.instagram.com/kidslinetv/Twitter https://twitter.com/kidslineTVHP http://kidsline.tv/*～*人気のオススメ動画Popular Recommended videos*～*【魔女のお菓子屋さん ハロウィン お買い物ごっこ】https://youtu.be/tRSvi44H4Uw?list=PL37CDtnlv9b2WEoIBpZlyYRW7936--nGJ【おもちゃ動画Kids Toys Videos】https://goo.gl/3CP1zu⚫️おゆうぎhttps://goo.gl/6rSrWm★アンパンマンおもちゃAnpanman Toy Videoshttps://goo.gl/udvckO♥メルちゃん ぽぽちゃん おもちゃ Baby Doll Mellchan Popochan Videoshttp://goo.gl/JQSXgW★Play outside ♡ Kou-kun & Nemi Chan★おでかけ ♡ 外遊び おもちゃ －こうくんねみちゃん－ https://goo.gl/hdJ9vC★ディズニー おもちゃ Disney Toys こうくんねみちゃん－Kou-kun & Nemi Chan－https://goo.gl/7y8z5R★おもちゃアニメ toy animation アニメきっず トイキッズhttps://goo.gl/C6HvJm,most_viewed
jB7m1GdAoMo,2018-11-26T08:00:07.000Z,UCca90sQqNC4AXmyox0FNTWQ,baby|baby songs|kids songs|music|ألوان|الألوان|أحمر|أخضر|أصفر|تعلم الالوان|تعليم|بني|أسود|أزرق|وردي|أبيض|ابيض|اصفر|ازرق|اسود|احمر|red|blue|green|yellow|brown|pink|black|white|colors|تعلم الألوان|أغنية الألوان,16910212,0,0,0,https://i.ytimg.com/vi/jB7m1GdAoMo/default.jpg,FALSE,TRUE,,most_viewed
vPBRyX_aN0E,2018-10-16T08:00:07.000Z,UCca90sQqNC4AXmyox0FNTWQ,Johny|Yes|Papa|Rhyme|children|colors|تعليم|الألوان|للاطفال,43576952,0,0,0,https://i.ytimg.com/vi/vPBRyX_aN0E/default.jpg,TRUE,TRUE,Johny Johny Yes Papa Rhyme children  children  colors 2018 تعليم الألوان للاطفال بالعربي والانجليزي HD HD,most_viewed
etRu8ndzJpk,2017-05-18T16:27:07.000Z,UCq1IJfYBQlBMwY1YYRH02-Q,Драка|Кошки|Cats|fight,582,1,2,2,https://i.ytimg.com/vi/etRu8ndzJpk/default.jpg,FALSE,FALSE,,most_viewed
ug3ux1eNvZY,2017-09-10T02:24:12.000Z,UCSJsjCiTl2lourZXnigVCoA,Thơ Nguyễn|NHÀ|house|vung tau|ki la|up nguoc|đảo ngược|sống ảo|chụp hình|tò mò,9560662,65626,5083,6575,https://i.ytimg.com/vi/ug3ux1eNvZY/default.jpg,FALSE,FALSE,"Xin chào các em!Đã bao giờ các em thấy tất cả mọi thứ xung quanh các em đều đảo ngược lại chưa? Nếu chưa thì hôm nay chị sẽ giới thiệu cho các em thấy một căn nhà rất đặc biệt này. Mọi đồ đạc trong ngôi nhà đều bị đảo ngược, và đa phần chúng chỉ mang tính chất trưng bày do không thể sử dụng. Ahihi. Điều này không hoàn toàn vô nghĩa bởi vì chính điều kỳ lạ ấy lại thu hút được rất nhiều sự tò mò thích thú của các bạn trẻ đến tham quan, khám phá và chụp hình sống ảo như chị. Ahihi. Nếu các em thích ngôi nhà này, hãy cho chị 1 like nhé, Chúc các em xem video vui vẻ!",most_viewed
0hEBvbXhGDY,2017-07-02T07:06:54.000Z,UCSJsjCiTl2lourZXnigVCoA,pool|giant|intex|water balloon|Combat Water|filler water balloon|mega pool|swimming|1000|us|fill 100 balloons|video for kids|bunch o|in 60s|kilo|mega,22281235,145795,17929,15326,https://i.ytimg.com/vi/0hEBvbXhGDY/default.jpg,FALSE,FALSE,"Hello!Today I will make a huge swimming pool with more than 1000 balloons with water required by many friends in recent times. The balloon you took from our shop, if you like can call the staff to order offline. According to her feel, the swimming pool with 1000 bubbles is very fun and quite like a huge bubbler. However, the ball is pretty easy to break if you are active and some fruit is sprayed out again. If you like this video, please click like, do not forget to register and share with friends again. Have fun watching the video !!",most_viewed
DDi781lNFCs,2016-12-05T02:52:58.000Z,UCSJsjCiTl2lourZXnigVCoA,thơ nguyễn|đi mua bánh kẹo|kẹo mỹ|us candy|cửa hàng kẹo mỹ|bánh mỹ|đồ chơi|noel|giáng sinh|ông già noel|chị già noel|quà noel|quà giáng sinh,18110536,76470,8035,10825,https://i.ytimg.com/vi/DDi781lNFCs/default.jpg,FALSE,FALSE,"Xin chào tất cả các em !!Như vậy là cũng đã sắp đến noel rồi. Không khí giáng sinh đã bao trùm khắp mọi nơi, hôm nay chị sẽ dẫn các em đi mua một số loại bánh kẹo để chuẩn bị trang trí cho ngày noel nhé. Hãy cùng theo dõi xem chị mua được những món đồ gì nhé.",most_viewed
WPTRi0gC7MY,2017-06-22T22:12:04.000Z,UCgd_tWU4X7s10DKdgt-XDNQ,كلبش الحلقة 28|كلبش 28|مسلسل كلبش الحلقة 28|مسلسل كلبش 28|كلبش شوف دراما|shoof drama|شوف دراما,3022695,9479,1116,538,https://i.ytimg.com/vi/WPTRi0gC7MY/default.jpg,FALSE,FALSE,كلبش الحلقة 28كلبش 28مسلسل كلبش الحلقة 28مسلسل كلبش 28,most_viewed
3rzgpaHsb74,2016-10-31T04:08:57.000Z,UCSJsjCiTl2lourZXnigVCoA,thơ nguyễn|trang trí halloween|trang điểm halloween|đồ chơi|bánh kẹo|kẹo mỹ|us candy|đồ chơi trẻ em,15010436,119250,9518,28261,https://i.ytimg.com/vi/3rzgpaHsb74/default.jpg,FALSE,FALSE,Xin chào các em !!!Hôm nay là Halloween rồi đấy. Chị đã chuẩn bị được một số đồ dùng để trang trí phòng quay và trang điểm. Các em hãy cùng theo dõi xem chị sẽ sử dụng chúng thế nào nhé.,most_viewed
M6XiFKB7j0w,2017-10-01T15:00:50.000Z,UCpko_-a4wgz2u_DgDgd9fqA,buzzfeed|BuzzFeedvideo|worth it|cheap vs. expensive|fried chicken|fried|fried foods|fried food|sylvia's|red rooster|momofuku|david chang|marcus samuelsson|andrew|steven lim|adam bianchi|food|BuzzFeed Worth It|BuzzFeed Steven|BuzzFeed Adam|BuzzFeed Andrew|Steven Lim|Adam Bianchi|Cameraguy|Food|Travel|Ben coleman|Lifestyle|Experience|cheap food|taste test|high vs low|$ vs $$$|cheap vs expensive|andrew ilnyckyj|foodies|review,29871102,334800,12126,34055,https://i.ytimg.com/vi/M6XiFKB7j0w/default.jpg,FALSE,FALSE,"“Word to the bird.”Check out more awesome videos at BuzzFeedVideo!https://bit.ly/YTbuzzfeedvideohttps://bit.ly/YTbuzzfeedblue1https://bit.ly/YTbuzzfeedvioletGET MORE BUZZFEED:https://www.buzzfeed.comhttps://www.buzzfeed.com/videoshttps://www.youtube.com/buzzfeedvideohttps://www.youtube.com/boldlyhttps://www.youtube.com/buzzfeedbluehttps://www.youtube.com/buzzfeedviolethttps://www.youtube.com/perolikehttps://www.youtube.com/ladylikeBuzzFeedVideoBuzzFeed Motion Picture’s flagship channel. Sometimes funny, sometimes serious, always shareable. New videos posted daily!Credits: https://www.buzzfeed.com/bfmp/videos/26118MUSICRSM165_54Licensed via Warner Chappell Production Music Inc.RSM190_01Licensed via Warner Chappell Production Music Inc.CAR504_08Licensed via Warner Chappell Production Music Inc.CAR504_10Licensed via Warner Chappell Production Music Inc.PEDF092_12Licensed via Warner Chappell Production Music Inc.PEDF086_03Licensed via Warner Chappell Production Music Inc.PEDF086_17Licensed via Warner Chappell Production Music Inc.Licensed via Audio NetworkSFX Provided By AudioBlocks(https://www.audioblocks.com)STILLSSit of armor, isolatedMaudib/Getty ImagesRaw meat. Whole raw chicken on black stone with tomatoAinatc/Getty ImagesClose-up photo of fried chicken on white plateHarikarn/Getty ImagesEXTERNAL CREDITSTony Kimhttps://momofuku.com/+David Changhttps://momofuku.com/+Marcus Samuelssonwww.redroosterharlem.com/+Kenneth Woodssylviasrestaurant.com/",most_viewed
